Plot 1 FLIR USB Video

				Bx1.Average
Emissivity				0.949999988079071
Distance				0
Reflected temperature				19.999993896484398
Location X				38
Location Y				26
Size X				6
Size Y				10
Surface (pixels)				60

Date	Time	Milliseconds	Relative time	Bx1.Average
18/02/2022	19:05:25	648	621.081	32.6757555007935
18/02/2022	19:05:25	918	621.351	32.6076171875
18/02/2022	19:05:26	189	621.622	32.6421370824178
18/02/2022	19:05:26	459	621.892	32.609931119283
18/02/2022	19:05:26	999	622.432	32.6564271608988
18/02/2022	19:05:27	270	622.703	32.5944638252258
18/02/2022	19:05:27	540	622.973	32.6214207013448
18/02/2022	19:05:27	810	623.243	32.5855269432068
18/02/2022	19:05:28	080	623.513	32.6404262860616
18/02/2022	19:05:28	351	623.784	32.6487921079
18/02/2022	19:05:28	621	624.054	32.6311069488525
18/02/2022	19:05:28	891	624.324	32.6342558542887
18/02/2022	19:05:29	432	624.865	32.6287742296855
18/02/2022	19:05:29	702	625.135	32.5981884320577
18/02/2022	19:05:29	972	625.405	32.6025337219238
18/02/2022	19:05:30	243	625.676	32.6210937182109
18/02/2022	19:05:30	783	626.216	32.5949933369954
18/02/2022	19:05:31	053	626.486	32.6295029640198
18/02/2022	19:05:31	324	626.757	32.6293943723043
18/02/2022	19:05:31	594	627.027	32.6784649531047
18/02/2022	19:05:31	864	627.297	32.6970052083333
18/02/2022	19:05:32	405	627.838	32.5719939867655
18/02/2022	19:05:32	675	628.108	32.6048672993978
18/02/2022	19:05:32	945	628.378	32.5937194188436
18/02/2022	19:05:33	216	628.649	32.5432359377543
18/02/2022	19:05:33	486	628.919	32.6014116287231
18/02/2022	19:05:33	756	629.189	32.6143530527751
18/02/2022	19:05:34	026	629.459	32.633265431722
18/02/2022	19:05:34	297	629.73	32.6474587440491
18/02/2022	19:05:34	837	630.27	32.6509234428406
18/02/2022	19:05:35	108	630.541	32.6627728780111
18/02/2022	19:05:35	378	630.811	32.5957348187765
18/02/2022	19:05:35	648	631.081	32.666906674703
18/02/2022	19:05:35	918	631.351	32.7309459050496
18/02/2022	19:05:36	189	631.622	32.6874043464661
18/02/2022	19:05:36	729	632.162	32.6948495229085
18/02/2022	19:05:36	999	632.432	32.6914141019185
18/02/2022	19:05:37	270	632.703	32.664669418335
18/02/2022	19:05:37	540	632.973	32.7087328592936
18/02/2022	19:05:37	810	633.243	32.6557568232218
18/02/2022	19:05:38	351	633.784	32.732336584727
18/02/2022	19:05:38	621	634.054	32.7372694015503
18/02/2022	19:05:38	891	634.324	32.7208555221558
18/02/2022	19:05:39	162	634.595	32.6785627365112
18/02/2022	19:05:39	432	634.865	32.6690704663595
18/02/2022	19:05:39	702	635.135	32.7425971984863
18/02/2022	19:05:39	972	635.405	32.7419528007507
18/02/2022	19:05:40	513	635.946	32.6586802164714
18/02/2022	19:05:40	783	636.216	32.7215783119202
18/02/2022	19:05:41	053	636.486	32.700549697876
18/02/2022	19:05:41	324	636.757	32.7545406023661
18/02/2022	19:05:41	594	637.027	32.7077177047729
18/02/2022	19:05:41	864	637.297	32.6840947786967
18/02/2022	19:05:42	135	637.568	32.7508294741313
18/02/2022	19:05:42	405	637.838	32.6932147026062
18/02/2022	19:05:42	945	638.378	32.6852601687113
18/02/2022	19:05:43	216	638.649	32.7720217386882
18/02/2022	19:05:43	486	638.919	32.7866466840108
18/02/2022	19:05:43	756	639.189	32.7715755144755
18/02/2022	19:05:44	026	639.459	32.7202271461487
18/02/2022	19:05:44	567	640	32.7798587481181
18/02/2022	19:05:44	837	640.27	32.7076554616292
18/02/2022	19:05:45	108	640.541	32.7467717170715
18/02/2022	19:05:45	378	640.811	32.722794564565
18/02/2022	19:05:45	648	641.081	32.7464767456055
18/02/2022	19:05:46	189	641.622	32.7262265841166
18/02/2022	19:05:46	459	641.892	32.7136943499247
18/02/2022	19:05:46	729	642.162	32.6782802581787
18/02/2022	19:05:46	999	642.432	32.6903244972229
18/02/2022	19:05:47	540	642.973	32.6289275487264
18/02/2022	19:05:47	810	643.243	32.6378851890564
18/02/2022	19:05:48	080	643.513	32.6091148058573
18/02/2022	19:05:48	351	643.784	32.5708333015442
18/02/2022	19:05:48	621	644.054	32.6007529894511
18/02/2022	19:05:48	891	644.324	32.6013694763184
18/02/2022	19:05:49	432	644.865	32.6449958483378
18/02/2022	19:05:49	702	645.135	32.6583454767863
18/02/2022	19:05:49	972	645.405	32.5987281799316
18/02/2022	19:05:50	243	645.676	32.6059994697571
18/02/2022	19:05:50	513	645.946	32.6506238937378
18/02/2022	19:05:50	783	646.216	32.7181764920553
18/02/2022	19:05:51	053	646.486	32.6960920333862
18/02/2022	19:05:51	594	647.027	32.6460936228434
18/02/2022	19:05:51	864	647.297	32.6105466206868
18/02/2022	19:05:52	135	647.568	32.6273073196411
18/02/2022	19:05:52	405	647.838	32.6931082089742
18/02/2022	19:05:52	675	648.108	32.6927292188009
18/02/2022	19:05:52	945	648.378	32.77201573054
18/02/2022	19:05:53	216	648.649	32.6803873697917
18/02/2022	19:05:53	486	648.919	32.6690866152445
18/02/2022	19:05:54	026	649.459	32.7809066772461
18/02/2022	19:05:54	297	649.73	32.7891082763672
18/02/2022	19:05:54	567	650	32.7700616836548
18/02/2022	19:05:54	837	650.27	32.803641351064
18/02/2022	19:05:55	108	650.541	32.8278237024943
18/02/2022	19:05:55	378	650.811	32.8189981460571
18/02/2022	19:05:55	648	651.081	32.8025087038676
18/02/2022	19:05:56	189	651.622	32.7381861050924
18/02/2022	19:05:56	459	651.892	32.7867651939392
18/02/2022	19:05:56	729	652.162	32.7294414202372
18/02/2022	19:05:56	999	652.432	32.7870711644491
18/02/2022	19:05:57	270	652.703	32.7437353769938
18/02/2022	19:05:57	810	653.243	32.7335408210754
18/02/2022	19:05:58	080	653.513	32.747376759847
18/02/2022	19:05:58	351	653.784	32.7240541776021
18/02/2022	19:05:58	621	654.054	32.7593753814697
18/02/2022	19:05:58	891	654.324	32.7913752555847
18/02/2022	19:05:59	432	654.865	32.8514257748922
18/02/2022	19:05:59	702	655.135	32.8586811701457
18/02/2022	19:05:59	972	655.405	32.8570695559184
18/02/2022	19:06:00	243	655.676	32.882102394104
18/02/2022	19:06:00	783	656.216	32.916850566864
18/02/2022	19:06:01	053	656.486	32.8765482266744
18/02/2022	19:06:01	324	656.757	32.8681949297587
18/02/2022	19:06:01	594	657.027	32.8539339701335
18/02/2022	19:06:02	135	657.568	32.8623857180278
18/02/2022	19:06:02	405	657.838	32.8679587364197
18/02/2022	19:06:02	675	658.108	32.8310738563538
18/02/2022	19:06:02	945	658.378	32.8753448486328
18/02/2022	19:06:03	216	658.649	32.8768069903056
18/02/2022	19:06:03	756	659.189	32.9142732302348
18/02/2022	19:06:04	026	659.459	32.8528312365214
18/02/2022	19:06:04	297	659.73	32.8886033376058
18/02/2022	19:06:04	567	660	32.8281652768453
18/02/2022	19:06:04	837	660.27	32.8758177757263
18/02/2022	19:06:05	108	660.541	32.815536181132
18/02/2022	19:06:05	648	661.081	32.7985315322876
18/02/2022	19:06:05	918	661.351	32.816911093394
18/02/2022	19:06:06	189	661.622	32.8027904510498
18/02/2022	19:06:06	459	661.892	32.7929956436157
18/02/2022	19:06:06	729	662.162	32.7925745010376
18/02/2022	19:06:06	999	662.432	32.7950775782267
18/02/2022	19:06:07	270	662.703	32.8084589958191
18/02/2022	19:06:07	540	662.973	32.8515375137329
18/02/2022	19:06:08	080	663.513	32.8550638198853
18/02/2022	19:06:08	351	663.784	32.731032148997
18/02/2022	19:06:08	621	664.054	32.7884554862976
18/02/2022	19:06:08	891	664.324	32.8167456626892
18/02/2022	19:06:09	162	664.595	32.8189322471619
18/02/2022	19:06:09	432	664.865	32.8556142807007
18/02/2022	19:06:09	702	665.135	32.8111066500346
18/02/2022	19:06:09	972	665.405	32.7770474433899
18/02/2022	19:06:10	243	665.676	32.7929087320964
18/02/2022	19:06:10	783	666.216	32.8205767631531
18/02/2022	19:06:11	053	666.486	32.7834016164144
18/02/2022	19:06:11	324	666.757	32.7807587305705
18/02/2022	19:06:11	594	667.027	32.848087310791
18/02/2022	19:06:11	864	667.297	32.8528457959493
18/02/2022	19:06:12	135	667.568	32.829248491923
18/02/2022	19:06:12	675	668.108	32.9023708979289
18/02/2022	19:06:12	945	668.378	32.845663579305
18/02/2022	19:06:13	216	668.649	32.8468685150146
18/02/2022	19:06:13	486	668.919	32.8243462562561
18/02/2022	19:06:13	756	669.189	32.7652530034383
18/02/2022	19:06:14	026	669.459	32.8007106781006
18/02/2022	19:06:14	297	669.73	32.7899828592936
18/02/2022	19:06:14	567	670	32.7856767336528
18/02/2022	19:06:15	108	670.541	32.8424003918966
18/02/2022	19:06:15	378	670.811	32.7859952926636
18/02/2022	19:06:15	648	671.081	32.8606563568115
18/02/2022	19:06:15	918	671.351	32.8473896980286
18/02/2022	19:06:16	189	671.622	32.7624646186829
18/02/2022	19:06:16	729	672.162	32.7455340067546
18/02/2022	19:06:16	999	672.432	32.7669149080912
18/02/2022	19:06:17	270	672.703	32.8020847002665
18/02/2022	19:06:17	540	672.973	32.787938340505
18/02/2022	19:06:17	810	673.243	32.8094859759013
18/02/2022	19:06:18	080	673.513	32.7801686604818
18/02/2022	19:06:18	351	673.784	32.7466857274373
18/02/2022	19:06:18	891	674.324	32.7337255160014
18/02/2022	19:06:19	162	674.595	32.7117796897888
18/02/2022	19:06:19	432	674.865	32.722424697876
18/02/2022	19:06:19	702	675.135	32.7497735977173
18/02/2022	19:06:19	972	675.405	32.7478691736857
18/02/2022	19:06:20	243	675.676	32.7242609977722
18/02/2022	19:06:20	513	675.946	32.7634607632955
18/02/2022	19:06:20	783	676.216	32.7251640319824
18/02/2022	19:06:21	053	676.486	32.6436118761698
18/02/2022	19:06:21	594	677.027	32.7148595492045
18/02/2022	19:06:21	864	677.297	32.7335602442423
18/02/2022	19:06:22	135	677.568	32.7564370473226
18/02/2022	19:06:22	405	677.838	32.765016969045
18/02/2022	19:06:22	675	678.108	32.7392761230469
18/02/2022	19:06:22	945	678.378	32.7634694099426
18/02/2022	19:06:23	486	678.919	32.7246963183085
18/02/2022	19:06:23	756	679.189	32.7174023628235
18/02/2022	19:06:24	026	679.459	32.7028774261475
18/02/2022	19:06:24	297	679.73	32.7286131540934
18/02/2022	19:06:24	297	679.73	32.7286131540934
18/02/2022	19:06:26	459	681.892	32.6715643882751
18/02/2022	19:06:26	999	682.432	32.6783684094747
18/02/2022	19:06:27	270	682.703	32.6640234311422
18/02/2022	19:06:27	540	682.973	32.670653406779
18/02/2022	19:06:27	810	683.243	32.6656712214152
18/02/2022	19:06:28	080	683.513	32.7143886566162
18/02/2022	19:06:28	351	683.784	32.666645526886
18/02/2022	19:06:28	891	684.324	32.7185374895732
18/02/2022	19:06:29	162	684.595	32.7265853246053
18/02/2022	19:06:29	432	684.865	32.7169781049093
18/02/2022	19:06:29	702	685.135	32.7397208849589
18/02/2022	19:06:29	972	685.405	32.6654225985209
18/02/2022	19:06:30	243	685.676	32.6538509686788
18/02/2022	19:06:30	513	685.946	32.6503628412882
18/02/2022	19:06:30	783	686.216	32.6001894315084
18/02/2022	19:06:31	324	686.757	32.638343779246
18/02/2022	19:06:31	594	687.027	32.670574982961
18/02/2022	19:06:31	864	687.297	32.6281408627828
18/02/2022	19:06:32	135	687.568	32.6660776138306
18/02/2022	19:06:32	405	687.838	32.6054953575134
18/02/2022	19:06:32	675	688.108	32.6256214777629
18/02/2022	19:06:32	945	688.378	32.6088953971863
18/02/2022	19:06:33	486	688.919	32.6228400548299
18/02/2022	19:06:33	756	689.189	32.6436313311259
18/02/2022	19:06:34	026	689.459	32.590740776062
18/02/2022	19:06:34	297	689.73	32.5961705207825
18/02/2022	19:06:34	567	690	32.6100021044413
18/02/2022	19:06:34	837	690.27	32.6547961552938
18/02/2022	19:06:35	108	690.541	32.6644938151042
18/02/2022	19:06:35	648	691.081	32.6514788309733
18/02/2022	19:06:35	918	691.351	32.6634046872457
18/02/2022	19:06:36	189	691.622	32.7060526529948
18/02/2022	19:06:36	459	691.892	32.711908086141
18/02/2022	19:06:36	729	692.162	32.6290515581767
18/02/2022	19:06:36	999	692.432	32.6786819140116
18/02/2022	19:06:37	270	692.703	32.6919263839722
18/02/2022	19:06:37	540	692.973	32.6909753163656
18/02/2022	19:06:38	080	693.513	32.7408332824707
18/02/2022	19:06:38	351	693.784	32.6539662996928
18/02/2022	19:06:38	621	694.054	32.7115161895752
18/02/2022	19:06:38	891	694.324	32.6786116282145
18/02/2022	19:06:39	162	694.595	32.7016606330872
18/02/2022	19:06:39	432	694.865	32.6707221031189
18/02/2022	19:06:39	702	695.135	32.6687238057454
18/02/2022	19:06:40	243	695.676	32.6833840052287
18/02/2022	19:06:40	513	695.946	32.6826550483704
18/02/2022	19:06:40	783	696.216	32.7324440638224
18/02/2022	19:06:41	053	696.486	32.6456089337667
18/02/2022	19:06:41	324	696.757	32.6623557408651
18/02/2022	19:06:41	594	697.027	32.6735951105754
18/02/2022	19:06:42	135	697.568	32.6788706461589
18/02/2022	19:06:42	405	697.838	32.7095648129781
18/02/2022	19:06:42	675	698.108	32.7065168062846
18/02/2022	19:06:42	945	698.378	32.7365492502848
18/02/2022	19:06:43	216	698.649	32.7334401766459
18/02/2022	19:06:43	756	699.189	32.7016805648804
18/02/2022	19:06:44	026	699.459	32.6915640830994
18/02/2022	19:06:44	297	699.73	32.6556552886963
18/02/2022	19:06:44	567	700	32.674077574412
18/02/2022	19:06:44	837	700.27	32.6861717224121
18/02/2022	19:06:45	378	700.811	32.6969641049703
18/02/2022	19:06:45	648	701.081	32.6432052930196
18/02/2022	19:06:45	918	701.351	32.5989130338033
18/02/2022	19:06:46	189	701.622	32.6261063257853
18/02/2022	19:06:46	459	701.892	32.5876641273499
18/02/2022	19:06:46	729	702.162	32.5916214942932
18/02/2022	19:06:46	999	702.432	32.651335589091
18/02/2022	19:06:47	270	702.703	32.6600738207499
18/02/2022	19:06:47	810	703.243	32.6191948572795
18/02/2022	19:06:48	080	703.513	32.6211680094401
18/02/2022	19:06:48	351	703.784	32.7215161641439
18/02/2022	19:06:48	621	704.054	32.7018507957458
18/02/2022	19:06:48	891	704.324	32.6643644650777
18/02/2022	19:06:49	162	704.595	32.7281806310018
18/02/2022	19:06:49	432	704.865	32.6828501065572
18/02/2022	19:06:49	702	705.135	32.7356254895528
18/02/2022	19:06:50	243	705.676	32.7153632481893
18/02/2022	19:06:50	513	705.946	32.7371116638184
18/02/2022	19:06:50	783	706.216	32.729726600647
18/02/2022	19:06:51	053	706.486	32.7107825597127
18/02/2022	19:06:51	594	707.027	32.6922901789347
18/02/2022	19:06:51	864	707.297	32.7263020833333
18/02/2022	19:06:52	135	707.568	32.6835842132568
18/02/2022	19:06:52	405	707.838	32.7092972119649
18/02/2022	19:06:52	945	708.378	32.6822009722392
18/02/2022	19:06:53	216	708.649	32.6576137860616
18/02/2022	19:06:53	486	708.919	32.6922785123189
18/02/2022	19:06:53	756	709.189	32.6894462903341
18/02/2022	19:06:54	026	709.459	32.6565029144287
18/02/2022	19:06:54	297	709.73	32.6286509195964
18/02/2022	19:06:54	837	710.27	32.6960951805115
18/02/2022	19:06:55	108	710.541	32.6482601801554
18/02/2022	19:06:55	378	710.811	32.6633903185527
18/02/2022	19:06:55	648	711.081	32.6276616096497
18/02/2022	19:06:55	918	711.351	32.6330887158712
18/02/2022	19:06:56	189	711.622	32.6219745000203
18/02/2022	19:06:56	459	711.892	32.6489218393962
18/02/2022	19:06:56	999	712.432	32.7237160682678
18/02/2022	19:06:57	270	712.703	32.6705099423726
18/02/2022	19:06:57	540	712.973	32.7186561584473
18/02/2022	19:06:57	810	713.243	32.636577129364
18/02/2022	19:06:58	080	713.513	32.6495149294535
18/02/2022	19:06:58	351	713.784	32.6393213272095
18/02/2022	19:06:58	891	714.324	32.6390093803406
18/02/2022	19:06:59	162	714.595	32.6076501210531
18/02/2022	19:06:59	432	714.865	32.6431963602702
18/02/2022	19:06:59	702	715.135	32.6581560134888
18/02/2022	19:06:59	972	715.405	32.6341854095459
18/02/2022	19:07:00	243	715.676	32.6051724116007
18/02/2022	19:07:00	783	716.216	32.6703345298767
18/02/2022	19:07:01	053	716.486	32.6873477935791
18/02/2022	19:07:01	324	716.757	32.7099373817444
18/02/2022	19:07:01	594	717.027	32.7090669631958
18/02/2022	19:07:01	864	717.297	32.7198927243551
18/02/2022	19:07:02	135	717.568	32.6835636456807
18/02/2022	19:07:02	405	717.838	32.7328022003174
18/02/2022	19:07:02	945	718.378	32.6449728647868
18/02/2022	19:07:03	216	718.649	32.6914350191752
18/02/2022	19:07:03	486	718.919	32.7236281394959
18/02/2022	19:07:03	756	719.189	32.7384996414185
18/02/2022	19:07:04	297	719.73	32.7692981084188
18/02/2022	19:07:04	567	720	32.7271016120911
18/02/2022	19:07:04	837	720.27	32.7404271761576
18/02/2022	19:07:05	108	720.541	32.7357824961344
18/02/2022	19:07:05	378	720.811	32.7702765782674
18/02/2022	19:07:05	648	721.081	32.7294182777405
18/02/2022	19:07:05	918	721.351	32.8192039807638
18/02/2022	19:07:06	189	721.622	32.8061326980591
18/02/2022	19:07:06	729	722.162	32.7845276196798
18/02/2022	19:07:06	999	722.432	32.6898065884908
18/02/2022	19:07:07	270	722.703	32.721173286438
18/02/2022	19:07:07	540	722.973	32.7051622072856
18/02/2022	19:07:07	810	723.243	32.7748744328817
18/02/2022	19:07:08	351	723.784	32.7139602661133
18/02/2022	19:07:08	621	724.054	32.6835601170858
18/02/2022	19:07:08	891	724.324	32.6945556640625
18/02/2022	19:07:09	162	724.595	32.7433689435323
18/02/2022	19:07:09	432	724.865	32.7349499384562
18/02/2022	19:07:09	702	725.135	32.806309000651
18/02/2022	19:07:09	972	725.405	32.8083955446879
18/02/2022	19:07:10	513	725.946	32.7215880711873
18/02/2022	19:07:10	783	726.216	32.7197052319845
18/02/2022	19:07:11	053	726.486	32.6841816266378
18/02/2022	19:07:11	324	726.757	32.6245266596476
18/02/2022	19:07:11	594	727.027	32.7263949712118
18/02/2022	19:07:11	864	727.297	32.6865043640137
18/02/2022	19:07:12	135	727.568	32.6740187009176
18/02/2022	19:07:12	675	728.108	32.6950082778931
18/02/2022	19:07:12	945	728.378	32.6755867640177
18/02/2022	19:07:13	216	728.649	32.6735844612122
18/02/2022	19:07:13	486	728.919	32.72886095047
18/02/2022	19:07:13	756	729.189	32.7726360321045
18/02/2022	19:07:14	026	729.459	32.7695823351542
18/02/2022	19:07:14	297	729.73	32.8154527346293
18/02/2022	19:07:14	567	730	32.742124970754
18/02/2022	19:07:15	108	730.541	32.7029993375142
18/02/2022	19:07:15	378	730.811	32.6841897964478
18/02/2022	19:07:15	648	731.081	32.6884208997091
18/02/2022	19:07:15	918	731.351	32.7208414713542
18/02/2022	19:07:16	189	731.622	32.8043892860413
18/02/2022	19:07:16	459	731.892	32.8007690747579
18/02/2022	19:07:16	729	732.162	32.7677906354268
18/02/2022	19:07:17	270	732.703	32.7739309946696
18/02/2022	19:07:17	540	732.973	32.7498657544454
18/02/2022	19:07:17	810	733.243	32.764733505249
18/02/2022	19:07:18	080	733.513	32.7926590919495
18/02/2022	19:07:18	351	733.784	32.7225227673848
18/02/2022	19:07:18	621	734.054	32.6748358726501
18/02/2022	19:07:18	891	734.324	32.7411556561788
18/02/2022	19:07:19	162	734.595	32.6764018058777
18/02/2022	19:07:19	702	735.135	32.7356303215027
18/02/2022	19:07:19	972	735.405	32.7480768521627
18/02/2022	19:07:20	243	735.676	32.8255034446716
18/02/2022	19:07:20	513	735.946	32.7915222803752
18/02/2022	19:07:20	783	736.216	32.8208721796672
18/02/2022	19:07:21	053	736.486	32.8805472373962
18/02/2022	19:07:21	594	737.027	32.8528646151225
18/02/2022	19:07:21	864	737.297	32.84317223231
18/02/2022	19:07:22	135	737.568	32.8262395540873
18/02/2022	19:07:22	405	737.838	32.8453026771545
18/02/2022	19:07:22	675	738.108	32.7916528701782
18/02/2022	19:07:22	945	738.378	32.8219764709473
18/02/2022	19:07:23	486	738.919	32.7644860267639
18/02/2022	19:07:23	756	739.189	32.7633495330811
18/02/2022	19:07:24	026	739.459	32.7558113416036
18/02/2022	19:07:24	297	739.73	32.6060671170553
18/02/2022	19:07:24	567	740	32.6750907262166
18/02/2022	19:07:25	108	740.541	32.6684175173442
18/02/2022	19:07:25	378	740.811	32.622952302297
18/02/2022	19:07:25	648	741.081	32.676821454366
18/02/2022	19:07:25	918	741.351	32.6458113988241
18/02/2022	19:07:26	189	741.622	32.6667453765869
18/02/2022	19:07:26	459	741.892	32.6153407414754
18/02/2022	19:07:26	999	742.432	32.6063855806987
18/02/2022	19:07:27	270	742.703	32.5773536364237
18/02/2022	19:07:27	540	742.973	32.583247089386
18/02/2022	19:07:27	810	743.243	32.5834420204163
18/02/2022	19:07:28	080	743.513	32.5739649136861
18/02/2022	19:07:28	351	743.784	32.6153031984965
18/02/2022	19:07:28	891	744.324	32.6574756622314
18/02/2022	19:07:29	162	744.595	32.6717319488525
18/02/2022	19:07:29	432	744.865	32.7026795387268
18/02/2022	19:07:29	702	745.135	32.6502199172974
18/02/2022	19:07:29	972	745.405	32.6553984642029
18/02/2022	19:07:30	243	745.676	32.6587565422058
18/02/2022	19:07:30	783	746.216	32.6767308235168
18/02/2022	19:07:31	053	746.486	32.6488231976827
18/02/2022	19:07:31	324	746.757	32.6281572341919
18/02/2022	19:07:31	594	747.027	32.6567389806112
18/02/2022	19:07:31	864	747.297	32.696241346995
18/02/2022	19:07:32	135	747.568	32.6331376075745
18/02/2022	19:07:32	405	747.838	32.6767954190572
18/02/2022	19:07:32	945	748.378	32.7450980504354
18/02/2022	19:07:33	216	748.649	32.6514326413472
18/02/2022	19:07:33	486	748.919	32.6816679000855
18/02/2022	19:07:33	756	749.189	32.6203050931295
18/02/2022	19:07:34	297	749.73	32.6198877970378
18/02/2022	19:07:34	567	750	32.6529244422913
18/02/2022	19:07:34	837	750.27	32.6621040980021
