200	110	840	3.0125	3.1886e-07
200	115	840	2.9537	3.3106e-07
200	120	830	2.9008	3.432e-07
200	125	820	2.8541	3.5543e-07
200	130	820	2.8131	3.6775e-07
200	135	810	2.7749	3.7989e-07
200	140	800	2.7432	3.924e-07
200	145	800	2.7134	4.0469e-07
200	150	790	2.6822	4.163e-07
200	155	790	2.6581	4.2852e-07
200	15	1800	432.24	2.2685e-06
200	160	790	2.633	4.4014e-07
200	165	780	2.6093	4.5156e-07
200	170	780	2.5876	4.6288e-07
200	175	780	2.5661	4.7382e-07
200	180	560	2.5461	4.8459e-07
200	185	560	2.5246	4.9466e-07
200	190	560	2.506	5.0485e-07
200	195	560	2.4859	5.1433e-07
200	20	1520	345.43	2.8832e-06
200	25	1360	236.67	2.8208e-06
200	30	1250	155.05	2.4646e-06
200	35	1170	100.96	2.0416e-06
200	40	1110	65.267	1.6219e-06
200	45	1060	42.629	1.2679e-06
200	50	1030	28.772	1.003e-06
200	55	1000	19.816	7.9622e-07
200	60	970	13.933	6.3637e-07
200	65	950	9.9611	5.1113e-07
200	70	930	7.2443	4.135e-07
200	75	910	5.395	3.3964e-07
200	80	900	4.1006	2.8262e-07
200	85	890	3.4813	2.6097e-07
200	90	880	3.3589	2.723e-07
200	95	870	3.2542	2.8383e-07
